pBRA,pLBC,pUNR,pBCE,pBCD,pBAD,pBOD,cX2L,cX2a,cX2b,cX2Lab,cEMDL,cEMDa,cEMDb,cEMDLab,sX2L,sX2a,sX2b,sX2Lab,sEMDL,sEMDa,sEMDb,sEMDLab,Consensus
0.10273399999999999,0.0378244,0.08588960000000001,0.156618,0.042011599999999996,0.0447808,0.0904896,0.159682,0.0606298,0.167738,0.10939600000000001,1.40836,0.129405,0.298146,0.188003,1.30079,0.226271,0.716087,0.321904,2.98963,0.273823,0.647487,0.396538,1
0.0313255,0.0213768,0.0365985,0.0647155,0.0190672,0.12146099999999999,0.182329,0.0491184,0.0132219,0.07055,0.017005799999999998,0.559908,0.06561900000000001,0.234805,0.06779589999999999,0.9644790000000001,0.047234,0.497763,0.817059,3.3125,0.0769971,0.5342020000000001,0.646584,1
0.119946,0.035242800000000005,0.140078,0.428234,0.0683164,0.0955602,0.113068,0.0848696,0.059900300000000004,0.192227,0.0918279,1.07775,0.129754,0.29884099999999997,0.17776199999999998,0.57731,0.18449300000000002,1.03633,0.416838,2.73865,0.259695,0.779961,0.457452,1
0.293991,0.13514600000000002,0.25914899999999996,0.335293,0.12648,0.299091,0.438223,0.22165100000000001,0.11382300000000001,0.06059640000000001,0.09023939999999998,2.1575,0.24626199999999998,0.221019,0.29583200000000004,1.7216799999999999,0.23654899999999998,0.23059200000000002,1.68082,5.150980000000001,0.379814,0.34235,0.968203,1
0.16595,0.123208,0.218009,0.0822698,0.07842619999999999,0.145288,0.29898,0.048923400000000006,0.00677741,0.257666,0.00456819,0.328203,0.0421466,0.480599,0.029202299999999997,0.21063800000000002,0.0918722,0.427154,0.061562,0.888972,0.18866,0.505174,0.15374000000000002,1
0.11556199999999998,0.0815294,0.128234,0.0740426,0.155376,0.35022,0.372033,0.0139941,0.014756700000000001,0.039377499999999996,0.0383128,0.14771700000000001,0.05185419999999999,0.13452,0.0873466,0.603955,0.056398500000000004,0.46898,0.47694,3.06992,0.13116,0.543428,0.527891,1
0.0918195,0.065423,0.10548099999999999,0.191367,0.152101,0.298535,0.298535,0.100276,0.021955000000000002,0.0514379,0.10236100000000001,1.07084,0.052726699999999994,0.24762800000000001,0.21442600000000003,0.8830600000000001,0.06262659999999999,0.41611800000000004,0.517042,4.45434,0.122853,0.5419069999999999,0.518324,1
0.113504,0.050752,0.122787,0.185882,0.0241095,0.056696699999999996,0.11609900000000001,0.0479764,0.00302103,0.054323199999999995,0.0530601,0.7085,0.0191255,0.152254,0.118155,0.0850781,0.150142,0.19733399999999998,0.07256789999999999,0.813476,0.207504,0.46329799999999993,0.190528,0
0.0995693,0.112233,0.09315069999999999,0.340493,0.144202,0.192807,0.236335,0.14862899999999998,0.0248892,0.252648,0.18291300000000002,0.691743,0.110132,0.613254,0.290418,0.346947,0.262123,0.951462,0.871419,0.9072040000000001,0.415217,1.03857,0.723425,1
0.188816,0.0414684,0.120773,0.196957,0.0506915,0.293248,0.497263,0.16684000000000002,0.0704716,0.117618,0.135555,1.6558599999999999,0.152147,0.331944,0.274564,1.93452,0.447104,0.48585200000000006,1.80988,7.833939999999999,0.41393900000000006,0.550319,1.1768299999999998,1
0.05547390000000001,0.0457679,0.0480669,0.037056,0.0561049,0.145788,0.188125,0.0545427,0.040007,0.030220900000000002,0.0294801,0.343111,0.122834,0.159117,0.058332400000000006,0.267744,0.255506,0.541213,0.151515,1.7334900000000002,0.37540100000000004,0.668659,0.279095,1
0.0634896,0.0605177,0.038216599999999996,0.188336,0.000728583,0.0856258,0.195328,0.158611,0.22460700000000003,0.292462,0.0891927,1.11089,0.31650300000000003,0.514265,0.189056,0.31703200000000004,0.467722,0.49951899999999994,0.153798,1.4233200000000001,0.439125,0.5964149999999999,0.16611700000000001,1
0.0806576,0.0916702,0.029473700000000002,0.500951,0.043316,0.0396953,0.12546500000000002,0.116041,0.023538299999999998,0.535406,0.0687974,1.36182,0.06677849999999999,0.610809,0.161841,0.368267,0.106064,0.828119,0.173192,1.59384,0.116404,0.683995,0.215121,1
0.0571862,0.00521745,0.00743494,0.000949801,0.017665,0.00309864,0.0436993,0.106396,0.0223637,0.439104,0.0456339,1.29441,0.0465707,0.596871,0.141232,1.3365200000000002,0.06638089999999999,1.70315,1.26766,4.19641,0.110078,1.22916,0.795007,1
0.0835467,0.0165627,0.03663,0.0619203,0.0503539,0.10856800000000001,0.123742,0.026417000000000003,0.00524388,0.213164,0.0113126,0.261631,0.046899500000000004,0.328305,0.0247201,0.730963,0.0242541,0.576753,0.35029,2.6782,0.0967646,0.6885859999999999,0.325999,0
0.0956106,0.130675,0.125142,0.14987899999999998,0.105304,0.16791099999999998,0.25586,0.07812519999999999,0.0989098,0.165009,0.0456048,1.3457,0.24880100000000002,0.365667,0.16219,0.333189,0.41964300000000004,0.190869,0.08466,1.79752,0.493914,0.38093,0.205605,1
0.231702,0.10537200000000001,0.255578,0.556933,0.0735901,0.12221099999999999,0.26813000000000003,0.128599,0.132516,0.0253767,0.0881281,0.860883,0.20628000000000002,0.107136,0.203744,0.9390639999999999,0.196638,0.265287,0.7296050000000001,1.71934,0.265808,0.324237,0.5859489999999999,1
0.148067,0.0600121,0.166852,0.452006,0.00984003,0.05525369999999999,0.25850100000000004,0.192465,0.078206,0.710843,0.143741,1.91373,0.121296,0.8702790000000001,0.258461,0.9793790000000001,0.184034,0.878233,0.84746,2.53016,0.231704,0.874735,0.656513,1
0.136936,0.054184800000000005,0.07348560000000001,0.0456969,0.050893,0.14208900000000002,0.262272,0.146377,0.0564191,0.153912,0.0814676,1.8408400000000003,0.16476300000000002,0.328606,0.21770100000000003,0.8846709999999999,0.265822,0.679241,0.781713,3.42714,0.373708,0.744796,0.624536,1
0.0996691,0.0734554,0.104433,0.0910245,0.08178350000000001,0.137123,0.162557,0.113684,0.0324678,0.484371,0.0661758,1.37775,0.110653,0.6197729999999999,0.171464,0.54278,0.12431600000000001,1.0710600000000001,0.379752,2.01072,0.199553,0.7932560000000001,0.383932,1
0.13003499999999998,0.0513484,0.14790999999999999,0.392808,0.105018,0.12503599999999998,0.1831,0.025675299999999998,0.0220982,0.0120883,0.00852464,0.524926,0.12437100000000001,0.0404716,0.05667819999999999,0.664241,0.1281,0.040248400000000004,0.44720200000000004,3.4804,0.23412600000000003,0.125246,0.490921,1
0.08198760000000001,0.0317404,0.0890688,0.36075799999999997,0.0626845,0.08577760000000001,0.19636900000000002,0.0146886,0.0184102,0.00887424,0.013452200000000003,0.350541,0.115175,0.047025300000000006,0.060053499999999996,0.721512,0.12344200000000001,0.0726065,0.591639,3.5543400000000003,0.36212,0.271256,0.623306,1
0.0858053,0.06704199999999999,0.0969337,0.554547,0.077735,0.0431768,0.121616,0.12161199999999998,0.0668166,0.233052,0.164099,1.64619,0.162485,0.42792600000000003,0.316256,0.27792100000000003,0.11324400000000001,0.444615,0.337934,2.1190700000000002,0.23240100000000002,0.601395,0.487738,1
0.159494,0.0870168,0.179599,0.418868,0.113952,0.1717,0.171745,0.0536258,0.0546097,0.0416791,0.0326693,0.333593,0.196475,0.190255,0.07223310000000001,0.20669099999999999,0.34219,0.15191300000000002,0.0687725,0.741638,0.529683,0.40481,0.111424,1
0.139371,0.09328539999999999,0.107705,0.00545338,0.166389,0.1544,0.39312800000000003,0.0322795,0.00885698,0.029395499999999998,0.0332652,0.37916700000000003,0.0542846,0.13354100000000002,0.074513,0.595409,0.07937530000000001,0.242777,0.542083,2.48125,0.201679,0.34297,0.612255,1
0.323071,0.368358,0.44099399999999994,0.19881500000000002,0.42931099999999994,0.693321,0.77396,0.030482299999999997,0.291589,0.0492024,0.0615856,0.42358,0.409948,0.16309500000000002,0.15811,0.5799979999999999,0.618526,0.15801800000000002,0.38419000000000003,3.18018,0.5833109999999999,0.245011,0.489429,1
0.0958557,0.0240842,0.104803,0.336828,0.0629351,0.149421,0.1993,0.10369400000000001,0.0460029,0.22127399999999997,0.148479,1.21294,0.129615,0.500642,0.21651900000000002,1.08991,0.268692,0.516234,0.463635,2.37652,0.32231,0.646946,0.46543999999999996,1
0.397445,0.256686,0.479554,0.7461949999999999,0.338426,0.5118119999999999,0.5118119999999999,0.362752,0.0194432,0.0613511,0.284812,1.39035,0.0693557,0.13836199999999999,0.29073499999999997,1.38248,0.0951215,0.273624,1.02633,4.14544,0.115007,0.339316,0.723222,1
0.022566299999999997,0.033183300000000006,0.0164609,0.259884,0.050032,0.0352033,0.115603,0.0905552,0.00837281,0.185402,0.00971513,0.9339940000000001,0.0457679,0.354576,0.0831532,0.550185,0.09866380000000001,0.568574,0.256203,3.6127199999999995,0.176269,0.663381,0.42961000000000005,0
0.15145799999999998,0.0802577,0.183575,0.271351,0.0981862,0.165045,0.180884,0.0344038,0.0108164,0.1661,0.12912,0.321727,0.0522395,0.312909,0.127439,0.516464,0.0732276,0.497511,0.347877,1.36531,0.159619,0.621215,0.352811,1
0.0829638,0.0439658,0.09273839999999998,0.57438,0.0616371,0.0683958,0.11074500000000001,0.0179044,0.09096339999999999,0.0188793,0.07973569999999999,0.397503,0.18512699999999999,0.0752017,0.154623,0.107885,0.137431,0.061367,0.20967800000000003,0.765842,0.230131,0.10388399999999999,0.321429,0
0.07667869999999999,0.05777380000000001,0.0592755,0.05279119999999999,0.09018469999999999,0.11047699999999999,0.14333900000000002,0.171444,0.157068,0.0762023,0.04643680000000001,1.25778,0.253315,0.245054,0.140753,0.606052,0.407165,0.351541,0.184852,2.36393,0.427012,0.569712,0.323221,0
0.06477480000000001,0.0108296,0.073149,0.318208,0.0442852,0.0768823,0.080095,0.02636,0.00927584,0.031846,0.0145293,0.397888,0.0584889,0.139499,0.0429825,0.09102080000000001,0.09003430000000001,0.0603668,0.0394094,0.8851540000000001,0.234204,0.20562199999999997,0.09666419999999999,1
0.146799,0.0689753,0.149584,0.7519,0.0322958,0.030091000000000003,0.180786,0.0651589,0.0798643,0.0471818,0.0378701,1.10911,0.20383900000000002,0.226777,0.12439700000000001,0.10704100000000001,0.280875,0.235409,0.018972299999999997,0.6856220000000001,0.343926,0.5727260000000001,0.0812275,1
0.13668,0.109008,0.142558,0.0908055,0.132863,0.22645300000000002,0.25929800000000003,0.0426235,0.00117795,0.303921,0.0190602,0.63798,0.00753522,0.415554,0.078293,0.45783900000000005,0.034480800000000006,0.6254109999999999,0.272386,2.05991,0.0913942,0.580835,0.344709,1
0.551471,0.328824,0.716279,0.43074700000000005,0.333538,0.605957,0.9003329999999999,0.28225500000000003,0.81194,0.389181,0.12573800000000002,2.50711,0.68557,0.5347569999999999,0.256911,1.08853,0.984289,0.83416,0.282404,2.86194,0.722483,0.7358520000000001,0.30285100000000004,1
0.06507450000000001,0.0171423,0.0473225,0.06517150000000001,0.049169199999999996,0.11615,0.249984,0.047624400000000004,0.04512290000000001,0.15895399999999998,0.010548299999999998,0.863318,0.15456199999999998,0.277371,0.07851110000000001,1.4049,0.12801099999999999,0.65047,0.661038,3.47013,0.25509899999999996,0.7397279999999999,0.536037,0
0.0775341,0.0736408,0.0713514,0.0968309,0.0218571,0.0518474,0.260115,0.0523865,0.0899013,0.0222423,0.0405434,1.2263,0.212854,0.130369,0.200132,0.579544,0.593813,0.271038,0.493482,4.6570599999999995,0.6219779999999999,0.518205,0.656678,1
0.2567,0.122495,0.27766599999999997,0.755972,0.141327,0.201711,0.307502,0.294796,0.335271,0.34702,0.08038819999999999,1.9433,0.42796899999999993,0.62978,0.169416,0.956066,0.559038,0.658443,0.762469,5.31539,0.59043,1.06174,0.7988970000000001,1
0.015833,0.03771409999999999,0.0102215,0.223827,0.0176368,0.029736900000000004,0.165943,0.582268,0.35792399999999996,0.21108000000000002,0.42285600000000007,4.556769999999999,0.42526899999999995,0.41257,0.689272,1.92675,1.56116,1.53206,1.90913,13.6054,1.1875200000000001,1.25621,2.13727,1
0.0616337,0.0425532,0.0684169,0.12,0.0398689,0.0076248,0.193671,0.130137,0.0179351,0.26487,0.0652913,2.0364400000000002,0.07889760000000001,0.546193,0.230523,0.486663,0.31711999999999996,0.457293,0.412499,3.3589,0.41422,0.569365,0.558804,1
0.246835,0.0673139,0.0885201,0.10547000000000001,0.007498,0.0136528,0.36431399999999997,0.11838499999999999,0.0136375,0.665743,0.5383859999999999,0.764397,0.08753839999999999,1.61009,0.433754,1.07159,0.300823,1.99422,1.9630400000000001,4.150530000000001,0.461532,5.04637,1.18041,1
0.141431,0.114793,0.152174,0.388058,0.11642899999999999,0.168418,0.199129,0.47408100000000003,0.29218299999999997,0.524817,0.45248999999999995,2.93246,0.402024,1.4361700000000002,0.678451,1.7288599999999998,1.0849,1.9997900000000002,1.9997599999999998,5.886430000000001,0.735815,4.10594,1.54892,1
0.12822,0.0521774,0.146558,0.39113600000000004,0.04638780000000001,0.0386963,0.117833,0.30592600000000003,0.13148900000000002,0.278169,0.301531,3.3954699999999995,0.186088,1.03311,0.564076,1.92891,0.7328560000000001,1.9942900000000001,1.9907,10.3324,0.587326,3.9137,1.70124,1
0.0839053,0.055749599999999996,0.09124910000000001,0.350157,0.0459533,0.0211183,0.124366,0.555139,0.2936,0.374132,0.488338,9.84817,0.47845299999999996,1.43997,1.16383,1.9974599999999998,1.68335,1.9820200000000001,1.9926700000000002,25.2726,1.28453,4.5849,3.01737,1
0.09038660000000001,0.016377100000000002,0.0223735,0.00726745,0.045792400000000004,0.108912,0.128905,0.0250838,0.00674352,0.21513000000000002,0.018485400000000003,0.25835,0.0341288,0.339483,0.0332449,0.666457,0.0381639,0.71118,0.32089,2.56243,0.0884425,0.766883,0.307344,0
0.0160894,0.00983517,0.00768246,0.0175937,0.0733051,0.145345,0.156581,0.07095019999999999,0.00218249,0.0632538,0.0293584,0.8225309999999999,0.024628900000000002,0.195463,0.11235899999999999,0.26698299999999997,0.279547,0.34929699999999997,0.09801549999999999,1.7430400000000001,0.386788,0.47036000000000006,0.13963,0
0.119271,0.0695409,0.128913,0.596071,0.0856002,0.141523,0.180026,0.0896677,0.0166231,0.0328269,0.021600400000000002,0.454599,0.09055160000000001,0.118986,0.0719475,0.26715900000000004,0.0999956,0.10717,0.144475,1.8679299999999999,0.193145,0.274509,0.307341,1
0.0631324,0.0253341,0.07047769999999999,0.326255,0.06739760000000002,0.107404,0.134199,0.043968099999999996,0.11101400000000002,0.0235717,0.00597305,0.487425,0.308979,0.06802689999999999,0.055633100000000005,0.460768,0.491859,0.0869591,0.353956,3.1787799999999997,0.719565,0.15851500000000002,0.47304799999999997,1
0.0795283,0.0685242,0.0708447,0.0146909,0.121047,0.246437,0.289645,0.177734,0.00977766,0.322322,0.0775628,1.66172,0.06897539999999999,0.608487,0.20576999999999998,0.6787340000000001,0.10205299999999999,0.768476,0.181584,2.71955,0.216473,0.934162,0.25977100000000003,1
